시군구,번지,아파트명,좌표X,좌표Y
서울특별시 강남구 역삼동,832-5,역삼디오슈페리움,127.0308965,37.4922217
서울특별시 강남구 역삼동,835-12,역삼르비앙1,127.0353395,37.4917879
서울특별시 강남구 역삼동,633-11,역삼우성,127.0311286,37.5020053
서울특별시 강남구 역삼동,707-18,역삼우정에쉐르2,127.0458671,37.5026856
서울특별시 강남구 역삼동,777-49,역삼이안애비,127.0411303,37.4952607
서울특별시 강남구 역삼동,836-35,역삼카이스,127.0340375,37.4920542
서울특별시 강남구 역삼동,728-52,예지향,127.0414209,37.4979933
서울특별시 강남구 역삼동,727-9,요진와이시티미니,127.0393026,37.4975447
서울특별시 강남구 역삼동,706-11,우림루미아트1,127.0437408,37.5022002
서울특별시 강남구 역삼동,706-10,우림루미아트2,127.0435678,37.5021471
서울특별시 강남구 역삼동,797-12,우성빌라트,127.0391833,37.4943957
서울특별시 강남구 역삼동,707-15,우정에쉐르3,127.0452085,37.5025053
서울특별시 강남구 역삼동,708-31,우정에쉐르멤버스,127.0483602,37.503125
서울특별시 강남구 역삼동,759-1,은하수,127.0476774,37.4971787
서울특별시 강남구 역삼동,735-15,이스턴오피스텔,127.0335015,37.4985331
서울특별시 강남구 역삼동,828-46,정원,127.0340625,37.4965671
서울특별시 강남구 역삼동,747-1,조이너스,127.0373455,37.4958618
서울특별시 강남구 역삼동,706-12,좋은사람좋은집,127.0439049,37.5022587
서울특별시 강남구 역삼동,706-24,진넥스빌2,127.0439711,37.5017764
서울특별시 강남구 역삼동,709-5,테헤란아이파크,127.046748,37.5023575
서울특별시 강남구 역삼동,766-8,트레벨,127.0504294,37.496142
서울특별시 강남구 역삼동,741-22,포스틸빌라트,127.0350244,37.4973314
서울특별시 강남구 역삼동,635-5,풍림지오빌,127.0290639,37.5008596
서울특별시 강남구 역삼동,723-16,프리빌리지,127.0413095,37.4999182
서울특별시 강남구 역삼동,636,프리우스역삼102동,127.0312967,37.5013177
서울특별시 강남구 역삼동,836,한스빌,127.0330105,37.4919817
서울특별시 강남구 역삼동,628-1,한양럭스,127.0345777,37.5042958
서울특별시 강남구 역삼동,760-7,현대트라움,127.0472869,37.4966677
서울특별시 강남구 역삼동,775-15,현대하이츠,127.0421044,37.4962992
서울특별시 강남구 역삼동,606-18,현대휴먼터치빌,127.0338076,37.5064893
서울특별시 강남구 율현동,365,강남한신휴플러스6단지,127.1054779,37.4676266
서울특별시 강남구 율현동,513,강남한신휴플러스8단지,127.1104644,37.4700767
서울특별시 강남구 일원동,735,가람,127.0853872,37.4824375
서울특별시 강남구 일원동,690-1,대우,127.0786691,37.4902206
서울특별시 강남구 일원동,741,래미안 개포 루체하임,127.0798621,37.4893014
서울특별시 강남구 일원동,716,목련타운,127.0852897,37.4848542
서울특별시 강남구 일원동,626,삼성,127.0837332,37.4929841
서울특별시 강남구 일원동,718,샘터마을,127.0826146,37.4842731
서울특별시 강남구 일원동,711,수서,127.0902856,37.4926394
서울특별시 강남구 일원동,615,우성7,127.0783357,37.4922897
서울특별시 강남구 일원동,719,푸른마을,127.0808681,37.4838642
서울특별시 강남구 일원동,614,현대4,127.0777147,37.4909611
서울특별시 강남구 청담동,106-17,강변상지리츠빌,127.0506179,37.5279659
서울특별시 강남구 청담동,28-13,골든아트빌,127.0469523,37.5199125
서울특별시 강남구 청담동,116-5,대우로얄카운티2,127.0475782,37.526061
서울특별시 강남구 청담동,117-22,대우리츠카운티,127.0485443,37.5266839
서울특별시 강남구 청담동,50-5,대우유로카운티,127.0498221,37.5237413
서울특별시 강남구 청담동,69-18,동양파라곤,127.0544302,37.5216467
서울특별시 강남구 청담동,134,래미안청담로이뷰,127.0561392,37.5247718
서울특별시 강남구 청담동,130-7,마크힐스이스트윙,127.055381,37.5245941
서울특별시 강남구 청담동,125,범신칼릭스빌,127.0508769,37.5252775
서울특별시 강남구 청담동,129-7,빌폴라리스,127.0536883,37.52561
서울특별시 강남구 청담동,42,삼성청담,127.0427658,37.5179137
서울특별시 강남구 청담동,113-16,삼호빌라A동,127.0487905,37.5272763
서울특별시 강남구 청담동,104-5,삼호빌라씨동,127.0488978,37.5281324
서울특별시 강남구 청담동,10,삼환,127.0476005,37.5215876
서울특별시 강남구 청담동,127-16,상지리츠빌,127.0524905,37.5260809
서울특별시 강남구 청담동,122-1,상지리츠빌10차,127.0495456,37.5260514
서울특별시 강남구 청담동,114,상지리츠빌4A,127.0481715,37.5279851
서울특별시 강남구 청담동,106-1,상지리츠빌6,127.0502696,37.5278014
서울특별시 강남구 청담동,128-18,상지리츠빌카일룸2차,127.0541739,37.5264169
서울특별시 강남구 청담동,128,상지카일룸,127.0542146,37.5268471
서울특별시 강남구 청담동,134-16,신동아,127.0587485,37.52295
서울특별시 강남구 청담동,141-6,신동아빌라트,127.0447269,37.5273655
서울특별시 강남구 청담동,104-13,씨티2차,127.0488066,37.5283949
서울특별시 강남구 청담동,105,씨티3차,127.0495524,37.5281635
서울특별시 강남구 청담동,104-2,엘지빌라,127.0482411,37.5282861
서울특별시 강남구 청담동,102-7,연세리버빌,127.0476836,37.5286814
서울특별시 강남구 청담동,104,연세리버빌3,127.0481504,37.5284831
서울특별시 강남구 청담동,102-6,연세빌라,127.0478994,37.5286307
서울특별시 강남구 청담동,36,영풍마드레빌,127.0445808,37.5191861
서울특별시 강남구 청담동,11-25,우성,127.0468346,37.5217323
서울특별시 강남구 청담동,94,이니그마빌,127.0435759,37.5255477
서울특별시 강남구 청담동,65,진흥,127.0514268,37.5201372
서울특별시 강남구 청담동,14,청담2차이-편한세상,127.0454091,37.5214056
서울특별시 강남구 청담동,44-21,청담3차이-편한세상,127.0456549,37.5185886
서울특별시 강남구 청담동,28-20,청담4차이-편한세상,127.0469705,37.5205601
서울특별시 강남구 청담동,121-14,청담8차상지리츠빌,127.0485943,37.525709
서울특별시 강남구 청담동,30-33,청담대림이-편한세상,127.047858,37.5205103
서울특별시 강남구 청담동,59-13,청담대우로얄카운티5차,127.052361,37.5226885
서울특별시 강남구 청담동,101-1,청담대우로얄카운티6차,127.0460876,37.5279558
서울특별시 강남구 청담동,122-15,청담대우멤버스카운티11차,127.0499914,37.5261501
서울특별시 강남구 청담동,110-11,청담대우멤버스카운티12차,127.0510675,37.5266569
서울특별시 강남구 청담동,110-4,청담대우멤버스카운티6차,127.0508055,37.5270758
서울특별시 강남구 청담동,110,청담대우멤버스카운티8차,127.0509195,37.5273693
서울특별시 강남구 청담동,33,청담동삼성1차,127.0478619,37.5194421
서울특별시 강남구 청담동,62-6,청담디에브스,127.0492093,37.5228903
서울특별시 강남구 청담동,117-3,청담로얄카운티,127.0482274,37.5262926
서울특별시 강남구 청담동,67-1,청담린든그로브,127.0536379,37.5227859
서울특별시 강남구 청담동,141-1,청담매스터빌,127.0441631,37.5275784
서울특별시 강남구 청담동,109-16,청담범신칼릭스빌2차,127.0517695,37.5267401
서울특별시 강남구 청담동,34-13,청담스위트,127.0473507,37.5192612
서울특별시 강남구 청담동,122-35,청담신원아침도시마인,127.0496852,37.526434
서울특별시 강남구 청담동,32,청담아르지움,127.0481994,37.5197936
서울특별시 강남구 청담동,43,청담우방,127.0440118,37.5181419
서울특별시 강남구 청담동,102-1,청담파라곤Ⅱ1단지,127.046593,37.5286703
서울특별시 강남구 청담동,59-16,청담포레,127.0520784,37.5226277
서울특별시 강남구 청담동,35-47,한신오페라하우스,127.0455673,37.5192789
서울특별시 강남구 청담동,35-48,한신오페라하우스2차,127.0453565,37.5188964
서울특별시 강남구 청담동,43-1,현대빌라,127.0444904,37.5183821
서울특별시 강남구 청담동,23,현대,127.0406157,37.5214427
서울특별시 강남구 청담동,5-25,휴먼스타빌,127.0460731,37.5237052
서울특별시 강동구 고덕동,499,고덕 아이파크,127.1552712,37.5589409
서울특별시 강동구 고덕동,470,대우,127.1449588,37.5588102
서울특별시 강동구 고덕동,688,래미안힐스테이트고덕,127.1471016,37.5589582
서울특별시 강동구 고덕동,312,배재현대,127.152235,37.5565229
서울특별시 강동구 고덕동,486,아남1,127.1459895,37.5578867
서울특별시 강동구 길동,378-1,SM드림빌,127.1397173,37.5385707
서울특별시 강동구 길동,380-1,SM빌,127.1384266,37.5390224
서울특별시 강동구 길동,97-6,SM해그린12차,127.1462428,37.5400063
서울특별시 강동구 길동,474,강동LG자이,127.1491988,37.5377329
서울특별시 강동구 길동,457-1,강동렘브란트,127.1372911,37.5350591
서울특별시 강동구 길동,445-1,강동역에스케이허브,127.1349573,37.5355522
서울특별시 강동구 길동,414-4,강동와이시티,127.1374732,37.5364959
서울특별시 강동구 길동,456-3,강동큐브,127.137126,37.5354426
서울특별시 강동구 길동,414-10,강동한신휴플러스,127.1375028,37.5360597
서울특별시 강동구 길동,384-2,골드빌4차,127.1360954,37.5385034
서울특별시 강동구 길동,355-2,광남,127.1445974,37.5400399
서울특별시 강동구 길동,385-3,광남벨라스613V,127.1367381,37.5382022
서울특별시 강동구 길동,247,광남캐스빌,127.1400189,37.5348199
서울특별시 강동구 길동,146-1,길동3차이룸,127.145087,37.5363166
서울특별시 강동구 길동,352-4,길동쎈스빌주상복합,127.145977,37.5405264
서울특별시 강동구 길동,400,길동우성,127.1442038,37.5371709
서울특별시 강동구 길동,383-8,노블레스,127.1366329,37.539031
서울특별시 강동구 길동,371-9,다성이즈빌,127.1383839,37.5405347
서울특별시 강동구 길동,416-3,다성이즈텔,127.1356714,37.5374291
서울특별시 강동구 길동,383-7,다오아트빌,127.1365853,37.5393183
서울특별시 강동구 길동,344-5,대상,127.1447679,37.5411179
서울특별시 강동구 길동,99-1,도림씨티빌1,127.1470139,37.539874
서울특별시 강동구 길동,107,동삼빌라트,127.1476857,37.5389608
서울특별시 강동구 길동,339-1,동서울오네뜨,127.1436657,37.5426182
서울특별시 강동구 길동,383-6,동심훼밀리,127.1368427,37.5392297
서울특별시 강동구 길동,365-1,라인,127.1415044,37.5392427
서울특별시 강동구 길동,388-5,메트로,127.1389217,37.5374812
서울특별시 강동구 길동,356-8,문화1,127.1435441,37.5397209
서울특별시 강동구 길동,184,삼익세라믹,127.1486083,37.5382237
서울특별시 강동구 길동,53,삼익파크맨션,127.1486138,37.5435363
서울특별시 강동구 길동,143-4,서한베네치아,127.1456284,37.5369059
서울특별시 강동구 길동,334-3,시가오?,127.1430736,37.5434243
서울특별시 강동구 길동,334-6,시가오?에이동,127.1429124,37.5431667
서울특별시 강동구 길동,358-7,신대길파크하임,127.1422421,37.5394754
서울특별시 강동구 길동,160,신동아,127.1486963,37.5391437
서울특별시 강동구 길동,415-16,청광플러스원큐브3차,127.136455636,37.536352638
서울특별시 강동구 둔촌동,630,둔촌푸르지오,127.1464079,37.5341284
서울특별시 강동구 둔촌동,545,둔촌하이츠,127.1424221,37.5295514
서울특별시 강동구 명일동,332,명일지에스,127.1460609,37.5490861
서울특별시 강동구 상일동,490,고덕리엔파크3단지,127.1747855,37.5513683
서울특별시 강동구 상일동,515,고덕숲아이파크,127.164713884,37.553199667
서울특별시 강동구 성내동,419-1,둔촌역청구,127.1331875,37.52945
서울특별시 강동구 성내동,598,성내1차e-편한세상,127.1309281,37.5332423
서울특별시 강동구 성내동,137,성내2차e-편한세상,127.1264298,37.53436
서울특별시 강동구 길동,92,신동아4,127.1475404,37.5415074
서울특별시 강동구 길동,351-2,신세대빌라트,127.1446902,37.5405641
서울특별시 강동구 길동,373-7,신암,127.1368724,37.5399412
서울특별시 강동구 길동,414-6,신암가온,127.1379919,37.5369716
서울특별시 강동구 길동,358-1,에스엠이로빌,127.1416655,37.5396924
서울특별시 강동구 길동,370-20,에이스빌,127.1389067,37.5402909
서울특별시 강동구 길동,384-4,에이치비골드빌,127.1362102,37.5382268
서울특별시 강동구 길동,152-3,엠프라자,127.1431933,37.5354916
서울특별시 강동구 길동,347-27,예다움,127.1427389,37.5415593
서울특별시 강동구 길동,242-6,예전이룸1차,127.1408488,37.535129
서울특별시 강동구 길동,337-19,예전이룸2차,127.1428275,37.5426625
서울특별시 강동구 길동,45,우림루미아트,127.1485363,37.5422767
서울특별시 강동구 길동,382-6,우성,127.1373511,37.5388647
서울특별시 강동구 길동,353-40,유덕휴먼빌,127.1458121,37.5399022
서울특별시 강동구 길동,394-17,율전에버그린,127.1407921,37.5369432
서울특별시 강동구 길동,385-4,이스트드림힐,127.1365432,37.5378997
서울특별시 강동구 길동,475,장인이즈빌,127.1433636,37.54009
서울특별시 강동구 길동,323-1,주풍그린빌,127.1442334,37.5440706
서울특별시 강동구 길동,387-5,청광플러스원,127.1383688,37.5380141
서울특별시 강동구 길동,457,청광플러스원큐브2차,127.1369689,37.5351354
서울특별시 강동구 길동,361-18,청원파크빌2,127.1452566,37.5387555
서울특별시 강동구 길동,103-5,청원파크빌3,127.1458363,37.5386959
서울특별시 강동구 길동,360-5,태성,127.1441704,37.5389656
서울특별시 강동구 길동,83-2,태천해오름18차,127.1481181,37.5423602
서울특별시 강동구 길동,350-9,태흥,127.1437077,37.5404383
서울특별시 강동구 길동,401-1,하나플러스,127.144188,37.5361712
서울특별시 강동구 길동,456-2,하이브,127.1373222,37.535587
